"Plekhg2"	2400.95353607151	2324.03631363083	2035.30211471024	2375.0487047029	2115.34328451356	2000.03096732494	1758.08211925904	1639.77875476505	1462.35222680055	1005.29416566179	1082.17681112338
"Plekhg3"	314.796909223842	381.697006999261	297.303901484043	343.94984179559	347.626654451232	317.381868410995	362.890486539239	349.036089843031	354.858625415887	288.156305510593	314.936244617802
"Plekhg1"	646.711883753028	837.775570328883	636.294295605462	720.481728466933	723.829356569804	910.160232077054	956.536612863996	979.292559600073	1301.85657083804	1527.57812532362	1834.41981916542
"Plekhg6"	26.3650788699673	31.0042514256641	29.1027634010644	38.7924445736131	65.2786561815061	66.3795488063983	192.760661564782	186.096612692167	247.463518731809	221.281485141711	216.695059174671
"4930592I03Rik"	70.3985389764889	68.8150502921306	37.1682692220215	60.6432716495742	42.0247720329976	60.5466110994237	59.6130638562215	46.6681167827732	59.3621886222134	53.7793405021443	98.6409383517745
"Plekhg4"	50.9450903921499	42.4486681637358	39.1025494202803	40.107460277694	43.9863949926853	43.9650422586774	20.3062618113512	20.0756163740245	23.8661770546765	10.8552874486219	20.9023121768876
"Plekhg5"	429.541470815828	391.084260782965	466.01290963414	458.876345530408	432.733103452723	444.342793768092	477.04586732603	468.141519578666	479.446541438334	318.28128805243	320.363618519482
"Nsa2"	1157.91283956608	1081.8847381837	1134.35802996216	1264.57784733968	1045.53394951267	1030.28102730858	880.665888083798	1184.522559002	1067.03473011552	1295.44060319463	978.425912127121
"Nampt"	1192.03358663139	1245.87051838652	1280.81747765882	1145.23163778527	1177.23975930534	1205.09118088165	1068.94184389257	1066.29759068909	1221.31428308609	1419.07914995497	1471.95546501484
"Vmo1"	1.16424434458565	0	0.853341442194001	2.20075015430297	1.79443665722199	1.95514615372041	0.804294566266652	1.83556081942943	1.22168520395322	3.17972721015776	1.71354165397499
"Ndc1"	795.327599318075	823.722967368346	714.562731845725	700.830558316664	611.91272939859	654.307605371649	497.358806871722	490.056648997075	491.487060928807	566.591681514313	454.088289906182
"F930015N05Rik"	27.1907516639221	25.4685883436	28.4884395715596	29.5114011430747	28.7519460842721	37.1521190456151	10.9184975090137	11.828035928251	10.8736752838034	11.897435305667	7.59779096111546
"4931406P16Rik"	1329.48563188129	1346.72271493566	1147.64225823909	1251.62666523842	1216.67045626042	1154.30653157019	1267.47815275021	1258.71446029782	1252.15956923419	1176.15392453019	1090.11640367312
"Vwf"	176.119511417084	232.839690324438	95.732658486368	95.2909836969382	131.636719095008	117.169209922231	146.449705006505	163.971250191975	232.424788799838	204.222188270939	231.113438190463
"Mier1"	3046.54410430441	3235.3031503996	3656.06727843748	3486.61590867419	3717.2698551321	3807.67700997331	3241.07420348621	3117.45291459266	3131.02349856464	2684.52267765145	3161.36232668417
"Mier2"	839.688495292598	727.543260490748	769.569554391053	812.156880715519	733.772305569181	726.571681420607	772.605418700881	712.715542860512	689.607601351883	564.466321320671	479.576610267076
"Mier3"	1401.12770892663	1538.96581892127	1331.36534968181	1465.67933659947	1516.81925453025	1415.05326933625	1571.58300448122	1548.20571244142	1493.10144536187	1498.66664302464	1482.51064604988
"Aqp11"	32.9167601978531	29.2124694283432	30.1830675011996	33.6364788543534	34.0847995532339	26.3610956236143	28.0894064499338	24.7003829404581	19.1418612158732	34.3727247465168	22.3943614295207
"Aqp12"	0.00273549760830394	0	0	0	0	0	0	0	0.00362940539484518	0.00157006983522372	1.34775081862057
"1810010H24Rik"	12.5191611991939	11.2902723678431	7.0003863312468	12.8170258898213	8.890778275511	23.4775171440059	10.1489865143146	16.5312551045543	13.0671460769506	12.9073398528489	13.5364389841409
"Tubal3"	0.0155255018574327	0.947633077981	0	0	0	0.978989103194845	0.860019497127836	0	0.0206413551093966	0.00888685540026835	3.96416527034519
"Dag1"	1715.95184851052	1869.72340427448	1797.33330329739	2035.78681306741	1979.982689598	1976.58071212425	2357.79925102198	2385.52740606	2564.76243809919	2789.78085880475	2612.58084825591
"Myadm"	399.025437217456	476.802107572561	505.8276145678	556.374413768815	694.319711927002	670.898481580192	674.569738541403	694.375430086699	912.606373688127	1525.30020266492	1158.1431528992
"Gm15008"	1.16464767380522	0.926037332314839	0.853007982712421	3.02166627546639	0.864280196339108	0.970245967544875	1.70142619870338	0	1.22223626920956	2.13894773058853	4.35774033271279
"Sacs"	244.169090938939	209.242036566496	200.633069306675	227.853674666649	201.619352074685	198.251130230998	137.039573024392	152.033593337334	121.228123261483	108.662582183559	137.536183412666
"Zfp712"	136.451630805467	179.057166946405	193.520560399546	170.50051166006	179.184406619822	197.274475091518	204.488621082852	178.635576233262	146.085725341672	166.654429642899	179.401497541764
"Zfp710"	731.79136787862	685.12730692308	638.149806455321	705.006110762993	647.731165538685	636.719357289092	749.600038548185	756.707094034747	791.592341638524	663.342732187138	702.359847246874
"Zfp711"	622.675001530773	646.518587330175	552.077063174246	529.417622251315	529.474832598198	532.228735734673	482.050025194936	535.89956378069	513.974315548701	564.421414459195	625.966129964849
"Zfp715"	663.66159602981	674.752933686782	722.498627838027	694.261826201655	704.188304455233	790.05364660078	708.673892782754	752.115893362167	790.428064736222	746.106839837278	741.246463800616
"Mllt4"	2367.00591401602	2483.25947532476	2060.06739407439	2193.45506262921	2164.53697679646	2296.8991243447	2671.26199267923	2521.09211407318	2899.46193524728	2712.41550834416	2871.57315926957
"Mllt6"	2258.90208494201	2009.25536852313	1938.56466125572	2187.37117205383	1841.16613751571	1918.97808467595	1706.99464909243	1669.11505400102	1389.94149777746	775.240627490561	967.129790919612
